STATION,NAME,DATE,AWND,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08,REPORT_TYPE,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyMaximumDryBulbTemperature,DailyPrecipitation,DailySnowDepth,DailySnowfall,Sunrise,Sunset,daylight_time
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-02-24,,,0.58,0.0,0.0,,47,36,,,,,,1.0,,,,,,,SOD  ,37.0,42.0,83.0,40.0,,47.0,0.58,0.0,0.0,06:38:00,17:41:00,663
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-02-25,,,0.0,0.0,0.0,,43,28,,,,,,,,,,,,,SOD  ,11.0,36.0,34.0,29.0,,43.0,0.0,0.0,0.0,06:36:00,17:42:00,666
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-02-26,,,0.0,0.0,0.0,,36,25,,,,,,,,,,,,,SOD  ,6.0,31.0,37.0,23.0,,36.0,0.0,0.0,0.0,06:35:00,17:43:00,668
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-02-27,,,0.0,0.0,0.0,,31,23,,,,,,,,,,,,,SOD  ,10.0,27.0,50.0,22.0,,31.0,0.0,0.0,0.0,06:33:00,17:45:00,672
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-02-28,,,0.03,0.1,0.0,,37,27,,,,,,1.0,,,,,,,SOD  ,15.0,32.0,54.0,26.0,,37.0,0.03,0.0,0.1,06:32:00,17:46:00,674
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-03-01,,,0.11,1.4,1.2,,35,26,,,,,,1.0,1.0,,,,,1.0,SOD  ,22.0,31.0,73.0,28.0,,35.0,0.11,1.0,1.4,06:30:00,17:47:00,677
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-03-02,,,0.53,4.0,3.9,,41,31,,,,,,1.0,,,,,,1.0,SOD  ,30.0,36.0,79.0,33.0,,41.0,0.53,4.0,4.0,06:29:00,17:48:00,679
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-03-03,,,0.52,3.0,1.2,,42,33,,,,,,1.0,1.0,,,,,,SOD  ,27.0,38.0,68.0,33.0,,42.0,0.52,1.0,3.0,06:27:00,17:49:00,682
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-03-04,,,0.29,2.0,3.9,,38,28,,,,,,1.0,1.0,,,,,,SOD  ,23.0,33.0,64.0,30.0,,38.0,0.29,4.0,2.0,06:26:00,17:50:00,684
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-03-05,,,0.0,0.0,2.0,,32,20,,,,,,,,,,,,,SOD  ,7.0,26.0,43.0,21.0,,32.0,0.0,2.0,0.0,06:24:00,17:51:00,687
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-03-06,,,0.0,0.0,1.2,,26,19,,,,,,,,,,,,,SOD  ,3.0,23.0,43.0,17.0,,26.0,0.0,1.0,0.0,06:23:00,17:53:00,690
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-03-07,,,0.0,0.0,1.2,,32,18,,,,,,,,,,,,,SOD  ,6.0,25.0,44.0,20.0,,32.0,0.0,1.0,0.0,06:21:00,17:54:00,693
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-03-08,,,0.0,0.0,0.0,,39,24,,,,,,,,,,,,,SOD  ,13.0,32.0,46.0,26.0,,39.0,0.0,0.0,0.0,06:19:00,17:55:00,696
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-03-09,,,0.0,0.0,0.0,,49,34,,,,,,,,,,,,,SOD  ,22.0,42.0,50.0,33.0,,49.0,0.0,0.0,0.0,06:18:00,17:56:00,698
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-03-10,,,0.54,0.0,0.0,,43,35,,,,,,1.0,,,,,,1.0,SOD  ,34.0,39.0,85.0,37.0,,43.0,0.54,0.0,0.0,06:16:00,17:57:00,701
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-03-11,9.17,,0.0,0.0,0.0,,53,39,,340.0,20.0,17.0,25.9,,,,,,,,SOD  ,26.0,46.0,45.0,39.0,9.2,53.0,0.0,0.0,0.0,06:15:00,17:58:00,703
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-03-12,8.95,,0.0,0.0,0.0,,44,34,,290.0,290.0,17.0,30.0,,,,,,,,SOD  ,16.0,39.0,42.0,31.0,9.0,44.0,0.0,0.0,0.0,06:13:00,17:59:00,706
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-03-13,2.46,,0.0,0.0,0.0,,49,32,,130.0,140.0,8.1,15.0,,,,,,,1.0,SOD  ,21.0,41.0,49.0,33.0,2.5,49.0,0.0,0.0,0.0,06:11:00,18:00:00,709
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-03-14,2.91,,0.0,0.0,0.0,,57,42,,140.0,150.0,10.1,19.0,,,,,,,,SOD  ,34.0,50.0,59.0,42.0,2.9,57.0,0.0,0.0,0.0,06:10:00,18:01:00,711
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-03-15,2.24,,0.39,0.0,0.0,,75,49,,270.0,230.0,14.1,23.0,1.0,,1.0,,,,,SOD  ,50.0,62.0,69.0,55.0,2.2,75.0,0.39,0.0,0.0,06:08:00,18:02:00,714
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-03-16,10.07,,0.0,0.0,0.0,,58,37,,280.0,280.0,19.9,33.1,,,,,,,,SOD  ,22.0,48.0,38.0,37.0,10.0,58.0,0.0,0.0,0.0,06:06:00,18:03:00,717
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-03-17,6.26,,0.0,0.0,0.0,,45,34,,280.0,280.0,14.1,21.9,,,,,,,,SOD  ,12.0,40.0,34.0,30.0,6.2,45.0,0.0,0.0,0.0,06:05:00,18:05:00,720
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-03-18,2.01,,0.0,0.0,0.0,,46,32,,310.0,280.0,10.1,19.0,,,,,,,,SOD  ,11.0,39.0,32.0,30.0,2.0,46.0,0.0,0.0,0.0,06:03:00,18:06:00,723
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-03-19,3.13,,0.0,0.0,0.0,,51,35,,260.0,280.0,10.1,18.1,,,,,,,,SOD  ,18.0,43.0,40.0,33.0,3.1,51.0,0.0,0.0,0.0,06:01:00,18:07:00,726
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-03-20,2.91,,0.0,0.0,0.0,,53,37,,200.0,180.0,10.1,19.9,,,,,,,,SOD  ,26.0,45.0,52.0,38.0,2.9,53.0,0.0,0.0,0.0,06:00:00,18:08:00,728
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-03-21,7.83,,0.75,0.0,0.0,,46,41,,50.0,40.0,17.0,25.1,1.0,,,,,,,SOD  ,39.0,44.0,86.0,41.0,7.9,46.0,0.75,0.0,0.0,05:58:00,18:09:00,731
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-03-22,10.74,,0.68,0.0,0.0,,49,38,,40.0,40.0,21.0,38.9,1.0,,,,,,,SOD  ,34.0,44.0,71.0,40.0,10.7,49.0,0.68,0.0,0.0,05:56:00,18:10:00,734
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-03-23,9.84,,0.0,0.0,0.0,,48,35,,270.0,260.0,23.0,36.0,,,,,,,,SOD  ,16.0,42.0,38.0,32.0,9.9,48.0,0.0,0.0,0.0,05:55:00,18:11:00,736
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-03-24,4.47,,0.0,0.0,0.0,,60,38,,260.0,260.0,13.0,23.0,,,,,,,,SOD  ,14.0,49.0,24.0,37.0,4.5,60.0,0.0,0.0,0.0,05:53:00,18:12:00,739
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-03-25,4.25,,0.0,0.0,0.0,,56,42,,20.0,20.0,13.0,17.0,,,,,,,,SOD  ,24.0,49.0,37.0,40.0,4.3,56.0,0.0,0.0,0.0,05:51:00,18:13:00,742
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-03-26,7.83,,0.0,0.0,0.0,,49,33,,10.0,360.0,16.1,25.1,,,,,,,,SOD  ,3.0,41.0,21.0,30.0,7.9,49.0,0.0,0.0,0.0,05:50:00,18:14:00,744
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-03-27,4.03,,0.0,0.0,0.0,,47,34,,30.0,20.0,15.0,21.0,,,,,,,,SOD  ,14.0,41.0,37.0,31.0,4.1,47.0,0.0,0.0,0.0,05:48:00,18:15:00,747
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-03-28,1.57,,0.0,0.0,0.0,,53,37,,150.0,150.0,8.9,17.0,,,,,,,,SOD  ,29.0,45.0,55.0,38.0,1.6,53.0,0.0,0.0,0.0,05:47:00,18:16:00,749
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-03-29,2.01,,0.0,0.0,0.0,,59,49,,250.0,230.0,10.1,16.1,,,,,,,,SOD  ,40.0,54.0,58.0,48.0,2.0,59.0,0.0,0.0,0.0,05:45:00,18:17:00,752
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-03-30,3.36,,0.0,0.0,0.0,,70,52,,170.0,170.0,8.9,19.0,,,,,,,,SOD  ,42.0,61.0,56.0,51.0,3.4,70.0,0.0,0.0,0.0,05:43:00,18:18:00,755
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-03-31,5.82,,0.06,0.0,0.0,,65,39,,290.0,290.0,16.1,28.0,,,,,,,1.0,SOD  ,38.0,52.0,61.0,46.0,5.9,65.0,0.06,0.0,0.0,05:42:00,18:19:00,757
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-04-01,7.16,,0.0,0.0,0.0,,46,33,,270.0,310.0,16.1,29.1,,,,,,,,SOD  ,13.0,40.0,35.0,31.0,7.2,46.0,0.0,0.0,0.0,05:40:00,18:20:00,760
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-04-02,4.47,,0.0,0.0,0.0,,52,39,,50.0,50.0,14.1,21.0,,,,,,,,SOD  ,24.0,46.0,48.0,37.0,4.4,52.0,0.0,0.0,0.0,05:38:00,18:21:00,763
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-04-03,7.38,,0.0,0.0,0.0,,67,41,,270.0,270.0,21.9,38.0,,,,,,,,SOD  ,24.0,54.0,36.0,42.0,7.3,67.0,0.0,0.0,0.0,05:37:00,18:23:00,766
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-04-04,6.71,,0.0,0.0,0.0,,60,44,,290.0,300.0,15.0,27.1,,,,,,,,SOD  ,14.0,52.0,24.0,38.0,6.8,60.0,0.0,0.0,0.0,05:35:00,18:24:00,769
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-04-05,5.82,,0.2,0.0,0.0,,45,38,,50.0,60.0,16.1,21.9,1.0,,,,,,,SOD  ,23.0,42.0,60.0,35.0,5.8,45.0,0.2,0.0,0.0,05:33:00,18:25:00,772
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-04-06,3.36,,0.0,0.0,0.0,,68,39,,300.0,300.0,13.0,19.0,1.0,,,,,,1.0,SOD  ,37.0,54.0,60.0,45.0,3.4,68.0,0.0,0.0,0.0,05:32:00,18:26:00,774
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-04-07,1.57,,0.0,0.0,0.0,,66,51,,190.0,190.0,8.9,19.9,,,,,,,,SOD  ,40.0,59.0,51.0,49.0,1.6,66.0,0.0,0.0,0.0,05:30:00,18:27:00,777
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-04-08,3.58,,0.26,0.0,0.0,,79,49,,50.0,250.0,15.0,23.0,1.0,,,,,,1.0,SOD  ,51.0,64.0,69.0,56.0,3.6,79.0,0.26,0.0,0.0,05:29:00,18:28:00,779
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-04-09,2.91,,0.03,0.0,0.0,,51,46,,90.0,140.0,10.1,17.0,1.0,,1.0,,,,1.0,SOD  ,43.0,49.0,85.0,46.0,3.0,51.0,0.03,0.0,0.0,05:27:00,18:29:00,782
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-04-10,6.49,,0.0,0.0,0.0,,60,45,,300.0,290.0,14.1,25.1,1.0,,,,,,1.0,SOD  ,29.0,53.0,42.0,42.0,6.4,60.0,0.0,0.0,0.0,05:25:00,18:30:00,785
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-04-11,3.13,,0.0,0.0,0.0,,55,40,,20.0,20.0,14.1,21.9,,,,,,,,SOD  ,21.0,48.0,37.0,37.0,3.1,55.0,0.0,0.0,0.0,05:24:00,18:31:00,787
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-04-12,3.8,,0.63,0.0,0.0,,68,46,,50.0,190.0,8.9,16.1,1.0,,,,,,,SOD  ,39.0,57.0,63.0,47.0,3.7,68.0,0.63,0.0,0.0,05:22:00,18:32:00,790
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-04-13,2.91,,0.24,0.0,0.0,,77,59,,260.0,190.0,8.9,21.9,1.0,,,,,,1.0,SOD  ,51.0,68.0,65.0,57.0,2.8,77.0,0.24,0.0,0.0,05:21:00,18:33:00,792
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-04-14,1.57,,0.01,0.0,0.0,,73,60,,240.0,170.0,8.9,16.1,1.0,,,,,,1.0,SOD  ,57.0,67.0,77.0,60.0,1.6,73.0,0.01,0.0,0.0,05:19:00,18:34:00,795
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-04-15,8.5,,0.96,0.0,0.0,,65,46,,270.0,280.0,23.9,38.9,1.0,,1.0,,,,,SOD  ,42.0,56.0,65.0,48.0,8.4,65.0,0.96,0.0,0.0,05:18:00,18:35:00,797
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-04-16,9.4,,0.0,0.0,0.0,,66,44,,280.0,270.0,17.0,31.1,,,,,,,,SOD  ,22.0,55.0,31.0,41.0,9.4,66.0,0.0,0.0,0.0,05:16:00,18:36:00,800
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-04-17,3.13,,0.01,0.0,0.0,,63,48,,50.0,190.0,12.1,16.1,,,,,,,,SOD  ,30.0,56.0,42.0,44.0,3.1,63.0,0.01,0.0,0.0,05:14:00,18:37:00,803
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-04-18,3.58,,0.0,0.0,0.0,,62,51,,130.0,140.0,10.1,19.9,,,,,,,,SOD  ,45.0,57.0,68.0,51.0,3.6,62.0,0.0,0.0,0.0,05:13:00,18:38:00,805
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-04-19,3.36,,0.01,0.0,0.0,,80,58,,160.0,140.0,8.9,18.1,1.0,,,,,,1.0,SOD  ,54.0,69.0,69.0,58.0,3.3,80.0,0.01,0.0,0.0,05:11:00,18:39:00,808
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-04-20,3.8,,0.7,0.0,0.0,,64,55,,160.0,,6.9,,,,,,,,1.0,SOD  ,34.0,60.0,61.0,43.0,3.8,64.0,0.7,0.0,0.0,05:10:00,18:40:00,810
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-04-21,3.36,,0.0,0.0,0.0,,66,53,,150.0,150.0,10.1,19.0,,,,,,,,SOD  ,48.0,60.0,71.0,52.0,3.3,66.0,0.0,0.0,0.0,05:08:00,18:41:00,813
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-04-22,4.47,,0.24,0.0,0.0,,64,52,,360.0,50.0,12.1,19.9,1.0,,,,,,1.0,SOD  ,42.0,58.0,66.0,48.0,4.4,64.0,0.24,0.0,0.0,05:07:00,18:42:00,815
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-04-23,2.01,,0.08,0.0,0.0,,77,56,,140.0,220.0,8.9,16.1,1.0,,,,,,,SOD  ,50.0,67.0,61.0,57.0,1.9,77.0,0.08,0.0,0.0,05:06:00,18:44:00,818
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-04-24,5.82,,0.0,0.0,0.0,,69,55,,300.0,300.0,15.0,23.9,,,,,,,,SOD  ,41.0,62.0,43.0,53.0,5.9,69.0,0.0,0.0,0.0,05:04:00,18:45:00,821
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-04-25,3.36,,0.02,0.0,0.0,,66,48,,40.0,60.0,10.1,16.1,,,,,,,,SOD  ,41.0,57.0,62.0,48.0,3.4,66.0,0.02,0.0,0.0,05:03:00,18:46:00,823
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-04-26,4.92,,1.03,0.0,0.0,,59,51,,50.0,270.0,14.1,23.0,1.0,1.0,,,,,,SOD  ,49.0,55.0,89.0,51.0,4.8,59.0,1.03,0.0,0.0,05:01:00,18:47:00,826
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-04-27,6.93,,0.07,0.0,0.0,,58,47,,270.0,290.0,21.0,34.0,1.0,,,,,,,SOD  ,31.0,53.0,47.0,43.0,7.0,58.0,0.07,0.0,0.0,05:00:00,18:48:00,828
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-04-28,3.8,,0.01,0.0,0.0,,53,45,,360.0,360.0,12.1,19.9,,,,,,,,SOD  ,37.0,49.0,64.0,44.0,3.9,53.0,0.01,0.0,0.0,04:59:00,18:49:00,830
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-04-29,2.68,,0.01,0.0,0.0,,60,41,,140.0,160.0,10.1,16.1,1.0,,,,,,,SOD  ,30.0,51.0,49.0,42.0,2.7,60.0,0.01,0.0,0.0,04:57:00,18:50:00,833
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-04-30,2.01,,0.04,0.0,0.0,,60,48,,60.0,60.0,10.1,14.1,1.0,,,,,,1.0,SOD  ,48.0,54.0,81.0,50.0,2.1,60.0,0.04,0.0,0.0,04:56:00,18:51:00,835
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-05-01,2.46,,0.0,0.0,0.0,,56,50,,140.0,140.0,8.9,16.1,1.0,,,,,,,SOD  ,45.0,53.0,76.0,49.0,2.5,56.0,0.0,0.0,0.0,04:55:00,18:52:00,837
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-05-02,2.68,,0.01,0.0,0.0,,78,50,,130.0,140.0,12.1,21.0,1.0,,,,,,1.0,SOD  ,52.0,64.0,77.0,55.0,2.6,78.0,0.01,0.0,0.0,04:53:00,18:53:00,840
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-05-03,2.46,,0.06,0.0,0.0,,56,50,,40.0,90.0,8.9,13.0,1.0,,1.0,,,,1.0,SOD  ,49.0,53.0,88.0,51.0,2.4,56.0,0.06,0.0,0.0,04:52:00,18:54:00,842
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-05-04,1.12,,0.11,0.0,0.0,,71,53,,50.0,80.0,6.9,11.0,1.0,,,,,,1.0,SOD  ,55.0,62.0,86.0,57.0,1.2,71.0,0.11,0.0,0.0,04:51:00,18:55:00,844
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-05-05,7.16,,1.31,0.0,0.0,,58,51,,50.0,50.0,17.0,25.9,1.0,,,,,,,SOD  ,52.0,55.0,95.0,52.0,7.2,58.0,1.31,0.0,0.0,04:50:00,18:56:00,846
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-05-06,4.03,,0.0,0.0,0.0,,74,51,,40.0,40.0,13.0,19.0,,,,,,,,SOD  ,47.0,63.0,66.0,53.0,4.1,74.0,0.0,0.0,0.0,04:49:00,18:57:00,848
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-05-07,1.34,,0.11,0.0,0.0,,70,52,,360.0,150.0,8.9,15.0,1.0,,,,,,,SOD  ,51.0,61.0,72.0,55.0,1.3,70.0,0.11,0.0,0.0,04:47:00,18:58:00,851
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-05-08,4.47,,0.0,0.0,0.0,,71,55,,30.0,50.0,10.1,17.0,1.0,,,,,,,SOD  ,48.0,63.0,64.0,54.0,4.5,71.0,0.0,0.0,0.0,04:46:00,18:59:00,853
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-05-09,5.59,,0.0,0.0,0.0,,61,53,,50.0,50.0,16.1,25.1,,,,,,,,SOD  ,43.0,57.0,62.0,49.0,5.5,61.0,0.0,0.0,0.0,04:45:00,19:00:00,855
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-05-10,1.57,,0.04,0.0,0.0,,73,56,,130.0,140.0,10.1,21.0,1.0,,,,,,,SOD  ,56.0,65.0,76.0,60.0,1.5,73.0,0.04,0.0,0.0,04:44:00,19:01:00,857
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-05-11,3.13,,0.04,0.0,0.0,,69,56,,280.0,300.0,10.1,17.0,1.0,,,,,,,SOD  ,45.0,63.0,57.0,53.0,3.2,69.0,0.04,0.0,0.0,04:43:00,19:02:00,859
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-05-12,8.5,,1.32,0.0,0.0,,59,43,,60.0,50.0,18.1,31.1,1.0,,,,,,,SOD  ,45.0,51.0,93.0,46.0,8.4,59.0,1.32,0.0,0.0,04:42:00,19:03:00,861
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-05-13,5.59,,0.7,0.0,0.0,,48,42,,50.0,50.0,15.0,23.0,1.0,,,,,,,SOD  ,44.0,45.0,94.0,45.0,5.5,48.0,0.7,0.0,0.0,04:41:00,19:04:00,863
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-05-14,2.24,,0.3,0.0,0.0,,52,44,,280.0,280.0,8.1,13.0,1.0,,,,,,,SOD  ,44.0,48.0,89.0,46.0,2.3,52.0,0.3,0.0,0.0,04:40:00,19:05:00,865
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-05-15,3.8,,0.01,0.0,0.0,,69,44,,250.0,300.0,10.1,19.9,1.0,,,,,,,SOD  ,42.0,57.0,59.0,50.0,3.7,69.0,0.01,0.0,0.0,04:39:00,19:06:00,867
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-05-16,2.68,,0.12,0.0,0.0,,73,52,,280.0,270.0,13.0,19.0,1.0,,,,,,,SOD  ,45.0,63.0,56.0,54.0,2.7,73.0,0.12,0.0,0.0,04:38:00,19:07:00,869
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-05-17,4.92,,0.03,0.0,0.0,,76,60,,250.0,230.0,13.0,21.0,1.0,,,,,,,SOD  ,54.0,68.0,62.0,60.0,4.9,76.0,0.03,0.0,0.0,04:37:00,19:08:00,871
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-05-18,2.68,,0.0,0.0,0.0,,75,56,,140.0,140.0,8.9,16.1,,,,,,,,SOD  ,43.0,66.0,49.0,53.0,2.7,75.0,0.0,0.0,0.0,04:36:00,19:09:00,873
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-05-19,2.91,,0.06,0.0,0.0,,76,60,,140.0,150.0,12.1,21.9,1.0,,1.0,,,,,SOD  ,59.0,68.0,73.0,63.0,3.0,76.0,0.06,0.0,0.0,04:35:00,19:10:00,875
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-05-20,5.37,,0.0,0.0,0.0,,85,66,,240.0,210.0,18.1,32.0,1.0,,1.0,,,,,SOD  ,59.0,76.0,60.0,65.0,5.4,85.0,0.0,0.0,0.0,04:34:00,19:11:00,877
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-05-21,5.82,,0.0,0.0,0.0,,71,56,,290.0,300.0,15.0,29.1,,,,,,,,SOD  ,38.0,64.0,39.0,51.0,5.9,71.0,0.0,0.0,0.0,04:34:00,19:12:00,878
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-05-22,4.25,,0.0,0.0,0.0,,74,54,,50.0,70.0,13.0,17.0,,,,,,,,SOD  ,38.0,64.0,38.0,52.0,4.2,74.0,0.0,0.0,0.0,04:33:00,19:13:00,880
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-05-23,4.03,,0.48,0.0,0.0,,72,55,,240.0,230.0,14.1,19.9,1.0,,,,,,,SOD  ,56.0,64.0,77.0,60.0,4.0,72.0,0.48,0.0,0.0,04:32:00,19:14:00,882
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-05-24,7.61,,0.0,0.0,0.0,,73,61,,300.0,320.0,18.1,32.0,,,,,,,,SOD  ,52.0,67.0,56.0,59.0,7.6,73.0,0.0,0.0,0.0,04:31:00,19:14:00,883
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-05-25,4.03,,0.0,0.0,0.0,,71,55,,150.0,150.0,12.1,21.9,,,,,,,,SOD  ,49.0,63.0,62.0,55.0,4.0,71.0,0.0,0.0,0.0,04:31:00,19:15:00,884
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-05-26,4.25,,0.2,0.0,0.0,,86,59,,280.0,260.0,12.1,19.0,1.0,,1.0,,,,1.0,SOD  ,61.0,73.0,71.0,65.0,4.3,86.0,0.2,0.0,0.0,04:30:00,19:16:00,886
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-05-27,3.58,,0.0,0.0,0.0,,80,64,,40.0,70.0,13.0,17.0,,,,,,,,SOD  ,51.0,72.0,48.0,60.0,3.6,80.0,0.0,0.0,0.0,04:29:00,19:17:00,888
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-05-28,4.25,,0.17,0.0,0.0,,71,62,,60.0,150.0,12.1,18.1,1.0,,1.0,,,,,SOD  ,59.0,67.0,79.0,62.0,4.2,71.0,0.17,0.0,0.0,04:29:00,19:18:00,889
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-05-29,4.7,,0.8,0.0,0.0,,70,56,,90.0,110.0,12.1,18.1,1.0,,1.0,,,,1.0,SOD  ,58.0,63.0,84.0,60.0,4.6,70.0,0.8,0.0,0.0,04:28:00,19:19:00,891
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-05-30,2.01,,0.95,0.0,0.0,,70,57,,140.0,160.0,8.9,15.0,1.0,,1.0,,,,1.0,SOD  ,59.0,64.0,91.0,60.0,2.1,70.0,0.95,0.0,0.0,04:28:00,19:19:00,891
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-05-31,2.68,,0.0,0.0,0.0,,80,63,,250.0,290.0,10.1,15.0,1.0,,,,,,,SOD  ,59.0,72.0,65.0,64.0,2.7,80.0,0.0,0.0,0.0,04:27:00,19:20:00,893
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-06-01,2.68,,0.0,0.0,0.0,,80,63,,150.0,150.0,8.9,16.1,,,,,,,1.0,SOD  ,57.0,72.0,64.0,62.0,2.6,80.0,0.0,0.0,0.0,04:27:00,19:21:00,894
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-06-02,3.8,,0.86,0.0,0.0,,81,61,,260.0,220.0,12.1,25.1,1.0,1.0,1.0,,,,1.0,SOD  ,60.0,71.0,71.0,64.0,3.8,81.0,0.86,0.0,0.0,04:26:00,19:22:00,896
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-06-03,5.37,,0.0,0.0,0.0,,70,58,,280.0,270.0,15.0,23.9,,,,,,,,SOD  ,40.0,64.0,45.0,52.0,5.3,70.0,0.0,0.0,0.0,04:26:00,19:22:00,896
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-06-04,3.8,,0.0,0.0,0.0,,70,54,,250.0,240.0,12.1,23.0,,,,,,,,SOD  ,40.0,62.0,43.0,52.0,3.8,70.0,0.0,0.0,0.0,04:26:00,19:23:00,897
